,tweet_id,airline_sentiment,name,text,tweet_coord,tweet_created,tweet_location,user_timezone
150,5.69594e+17,negative,khartline,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,,22/02/15 12:27,Las Vegas,Pacific Time (US & Canada)
151,5.69587e+17,neutral,MACRoxburgh,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,,22/02/15 11:56,,Atlantic Time (Canada)
152,5.69581e+17,positive,paulnakada,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),,22/02/15 11:33,San Francisco,Pacific Time (US & Canada)
153,5.69576e+17,neutral,wildcatdad,@VirginAmerica is your website ever coming back online?,,22/02/15 11:13,,
154,5.69575e+17,neutral,RheaThurman1,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",,22/02/15 11:10,,
155,5.69575e+17,neutral,Osiris91780,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,,22/02/15 11:10,,
156,5.69575e+17,neutral,HeatherWhoo,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,,22/02/15 11:10,,
157,5.69573e+17,negative,paulnakada,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,,22/02/15 11:02,San Francisco,Pacific Time (US & Canada)
158,5.69573e+17,negative,RampantSmashing,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,,22/02/15 11:01,CA,
159,5.69567e+17,negative,intlwriter,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",,22/02/15 10:38,@ the moment in New Delhi,Pacific Time (US & Canada)
160,5.69565e+17,negative,finslippy,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",,22/02/15 10:30,Brooklyn,Eastern Time (US & Canada)
161,5.69565e+17,negative,finslippy,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",,22/02/15 10:29,Brooklyn,Eastern Time (US & Canada)
162,5.69562e+17,negative,Gr8Fratsby,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,,22/02/15 10:19,"Washington, DC",Eastern Time (US & Canada)
163,5.69541e+17,negative,sbaaronson,@VirginAmerica is the website down?,,22/02/15 8:56,Los Angeles,
164,5.6954e+17,negative,jonesbasf,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,,22/02/15 8:53,,
165,5.69495e+17,negative,Gr8Fratsby,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,,22/02/15 5:51,"Washington, DC",Eastern Time (US & Canada)
166,5.69482e+17,neutral,NewsSWA,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,,22/02/15 5:02,FL410,Sydney
167,5.69478e+17,negative,CSHangover,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,,22/02/15 4:43,Tokyo,Irkutsk
168,5.69461e+17,negative,girlphotophilly,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,,22/02/15 3:39,"Philadelphia, Pa",Eastern Time (US & Canada)
169,5.6946e+17,neutral,NewsSWA,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,,22/02/15 3:32,FL410,Sydney
170,5.69452e+17,neutral,NewsSWA,"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",,22/02/15 3:02,FL410,Sydney
171,5.69447e+17,neutral,Graemelodge5545,@VirginAmerica Lister to my show my on Monday 1230 130,,22/02/15 2:42,,
172,5.69429e+17,neutral,NewsSWA,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,,22/02/15 1:32,FL410,Sydney
173,5.69369e+17,negative,Boards707,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",,21/02/15 21:32,"Belmar, NJ",Eastern Time (US & Canada)
174,5.69368e+17,negative,MikeWiener,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,,21/02/15 21:28,,Eastern Time (US & Canada)
175,5.69356e+17,neutral,khartline,@VirginAmerica I'd love to know what your policy is for damaged luggage.,,21/02/15 20:41,Las Vegas,Pacific Time (US & Canada)
176,5.69354e+17,positive,simpasmore,@VirginAmerica Thank you for the follow,,21/02/15 20:33,Barbados ,Eastern Time (US & Canada)
177,5.69351e+17,negative,ChrysiChrysic,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,,21/02/15 20:21,,
178,5.69349e+17,negative,ChrysiChrysic,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,,21/02/15 20:11,,
179,5.69325e+17,neutral,TTINAC11,@VirginAmerica @TTINAC11 I DM you,,21/02/15 18:35,"Las Vegas, NV",Mountain Time (US & Canada)
180,5.69323e+17,neutral,elaurawrr,@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,,21/02/15 18:29,,Arizona
181,5.69323e+17,negative,joyabsalon,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,,21/02/15 18:29,Northern Virginia,Eastern Time (US & Canada)
182,5.69319e+17,negative,meladorri,@VirginAmerica Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,,21/02/15 18:11,"Boston, MA",Central Time (US & Canada)
183,5.69318e+17,positive,miaerolinea,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,,21/02/15 18:09,Worldwide,Caracas
184,5.69316e+17,positive,archiegips,@VirginAmerica Only way to fly! #Elevate #Gold,,21/02/15 18:02,LaLa Land,Pacific Time (US & Canada)
185,5.69311e+17,neutral,obiwantoby,@VirginAmerica If only you guys had flights from CMH.,,21/02/15 17:43,,Quito
186,5.69311e+17,negative,MarwaYousofzoy,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",,21/02/15 17:41,,
187,5.69311e+17,negative,TTINAC11,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,,21/02/15 17:40,"Las Vegas, NV",Mountain Time (US & Canada)
188,5.69305e+17,neutral,TheNotoriousLEX,@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,,21/02/15 17:18,Chicago ,Central Time (US & Canada)
189,5.69304e+17,positive,advertisingdiva,@VirginAmerica you will match my #AmericanAirlines status? Cool!,"[38.9128188, -77.00798226]",21/02/15 17:15,DC - LA - Venice Beach,Eastern Time (US & Canada)
190,5.69304e+17,neutral,Floxie10,“@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy” @asarco_ES_ar ? 🙉,,21/02/15 17:14,Argentina,
191,5.69304e+17,negative,alexrkonrad,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,,21/02/15 17:13,"New York, NY",Eastern Time (US & Canada)
192,5.69304e+17,negative,MarwaYousofzoy,@VirginAmerica you suck!,,21/02/15 17:13,,
193,5.69298e+17,positive,lexiesalas,@VirginAmerica thanks!,,21/02/15 16:50,BAYAREA✈️NYC,Pacific Time (US & Canada)
194,5.6929e+17,negative,MaximWheatley,@VirginAmerica Just DM'd. Same issue persisting.,,21/02/15 16:19,"Washington, DC",Atlantic Time (Canada)
195,5.69282e+17,negative,FiDiFamilies,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,,21/02/15 15:47,New York City ,Eastern Time (US & Canada)
196,5.69278e+17,negative,lexiesalas,@VirginAmerica trying to book a flight &amp; your site is down 😁,,21/02/15 15:29,BAYAREA✈️NYC,Pacific Time (US & Canada)
197,5.69277e+17,negative,Artenis15,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,,21/02/15 15:27,MA // Ashton in Wonderland,Eastern Time (US & Canada)
198,5.69264e+17,negative,NancyJFriedman,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,,21/02/15 14:34,New York City,Eastern Time (US & Canada)
199,5.69263e+17,positive,JT_Magana,@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue,,21/02/15 14:28,,
200,5.69262e+17,negative,MaximWheatley,@VirginAmerica Your website is down and I'm trying to check in!,,21/02/15 14:27,"Washington, DC",Atlantic Time (Canada)
201,5.69261e+17,positive,carabubes,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",,21/02/15 14:24,"Los Angeles, California",Central Time (US & Canada)
202,5.69261e+17,neutral,carabubes,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,,21/02/15 14:23,"Los Angeles, California",Central Time (US & Canada)
203,5.69261e+17,positive,wmrrock,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,,21/02/15 14:21,CT,Eastern Time (US & Canada)
204,5.69253e+17,positive,DailyBillboard,@VirginAmerica Keep up the great work :),,21/02/15 13:52,"Los Angeles, California",Pacific Time (US & Canada)
205,5.69253e+17,positive,BigRichTexasPam,@VirginAmerica my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY,"[32.84359605, -96.84910929]",21/02/15 13:52,FREE ADVICE! ,Central Time (US & Canada)
206,5.6925e+17,positive,rtw4,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,,21/02/15 13:41,"Natick, MA, USA",Central Time (US & Canada)
207,5.69248e+17,neutral,casualdiego,@VirginAmerica can you please get me to the new york area before monday afternoon,,21/02/15 13:32,"okayville, population me",
208,5.69248e+17,positive,kyle_romanoff,"@VirginAmerica Thanks so much for the awesome support, you guys rock!",,21/02/15 13:32,,
209,5.69248e+17,negative,wmrrock,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,,21/02/15 13:30,CT,Eastern Time (US & Canada)
210,5.69247e+17,negative,wmrrock,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,,21/02/15 13:28,CT,Eastern Time (US & Canada)
211,5.69245e+17,negative,BigRichTexasPam,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,"[32.8437698, -96.84928399]",21/02/15 13:18,FREE ADVICE! ,Central Time (US & Canada)
212,5.6924e+17,positive,aaronkurlander,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,,21/02/15 13:00,"New York, NY",Eastern Time (US & Canada)
213,5.69239e+17,negative,MistakeCakeJake,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,,21/02/15 12:54,,Central Time (US & Canada)
214,5.69237e+17,negative,NoelArtiles,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,"[0.0, 0.0]",21/02/15 12:48,"Austin, TX",Central Time (US & Canada)
215,5.69236e+17,neutral,floatingatoll,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",,21/02/15 12:45,"Silicon Valley, California",Pacific Time (US & Canada)
216,5.69236e+17,negative,floatingatoll,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",,21/02/15 12:44,"Silicon Valley, California",Pacific Time (US & Canada)
217,5.69231e+17,negative,aaronkurlander,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,,21/02/15 12:23,"New York, NY",Eastern Time (US & Canada)
218,5.6923e+17,negative,aaronkurlander,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",,21/02/15 12:18,"New York, NY",Eastern Time (US & Canada)
219,5.69227e+17,negative,borknagar,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,,21/02/15 12:07,chile,Santiago
220,5.69224e+17,negative,propsonline,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,,21/02/15 11:56,"California, USA",Pacific Time (US & Canada)
221,5.69224e+17,negative,propsonline,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,,21/02/15 11:55,"California, USA",Pacific Time (US & Canada)
222,5.69222e+17,positive,carlos89178,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,,21/02/15 11:49,,
223,5.69221e+17,positive,carlos89178,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,,21/02/15 11:45,,
224,5.69221e+17,negative,shounshounette,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,,21/02/15 11:44,,
225,5.6922e+17,neutral,alanzeino,"@VirginAmerica it’s just a bug report, guys",,21/02/15 11:40,San Francisco,Pacific Time (US & Canada)
226,5.69219e+17,negative,DonnellyPatrick,@VirginAmerica hold times at call center are a bit much,,21/02/15 11:35,SF Bay Area,Pacific Time (US & Canada)
227,5.69213e+17,positive,stefanpinto,@VirginAmerica Like http://t.co/VPqEm31XUQ,,21/02/15 11:10,"Los Angeles, CA",Pacific Time (US & Canada)
228,5.69212e+17,negative,josephschwegler,@VirginAmerica Site down? #help,,21/02/15 11:06,,Pacific Time (US & Canada)
229,5.6921e+17,positive,jennifer_caron,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,,21/02/15 10:58,"Los Angeles, CA",Pacific Time (US & Canada)
230,5.69208e+17,positive,miaerolinea,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",,21/02/15 10:54,Worldwide,Caracas
231,5.69205e+17,positive,ninjasistah,@VirginAmerica thanks so much!,,21/02/15 10:40,Massachusetts,Eastern Time (US & Canada)
232,5.69204e+17,negative,daniellewolff,"@VirginAmerica Trying to reset my password, email never arrives. Help?",,21/02/15 10:37,"Los Angeles, CA",Pacific Time (US & Canada)
233,5.69203e+17,positive,EleonoraKaras,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",,21/02/15 10:31,New York,
234,5.69202e+17,positive,carlosondrums,@VirginAmerica Very nicely done. 👏,,21/02/15 10:28,Las Vegas,Eastern Time (US & Canada)
235,5.69201e+17,positive,ninjasistah,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),,21/02/15 10:22,Massachusetts,Eastern Time (US & Canada)
236,5.69201e+17,negative,stephenasilverm,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,,21/02/15 10:22,,
237,5.69199e+17,negative,mrl6626,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",,21/02/15 10:15,,Arizona
238,5.69198e+17,positive,SunRighteous,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,,21/02/15 10:12,,Alaska
239,5.69198e+17,positive,readerriter,@VirginAmerica sounds like fun !,,21/02/15 10:12,"CALIFORNIA, USA",Pacific Time (US & Canada)
240,5.69198e+17,neutral,jeredscott,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax,,21/02/15 10:11,"downtown, CA",Pacific Time (US & Canada)
